entidad_a,enticve1,numeral,nombre1,presup1,presup2,presup3
20,20,62,UNIVERSIDAD DEL MAR,192273783,192273783,242457685
20,20,63,UNIVERSIDAD DEL PAPALOAPAN,89510272,89510272,191945974
20,20,64,UNIVERSIDAD TECNOLOGICA DE LA MIXTECA,169779118,169779118,218645232
20,20,65,UNIVERSIDAD TECNOLOGICA DE LA SIERRA SUR DE OAXACA,14625843,14625843,15129481
20,20,66,UNIVERSIDAD TECNOLOGICA DE LOS VALLES CENTRALES DE OAXACA,42241758,42241758,45897141
20,20,67,UNIVERSIDAD POLITECNICA DE NOCHIXTLAN ABRAHAM CASTELLANOS,5408000,5408000,13141340
20,20,68,DEFENSORIA PUBLICA DEL ESTADO DE OAXACA,66325080,66325080,98271574
20,20,69,INSTITUTO OAXAQUEÑO DEL EMPRENDEDOR Y LA COMPETITIVIDAD,12717231,12717231,13658491
20,20,70,INSTITUTO DE LA FUNCION REGISTRAL DEL ESTADO DE OAXACA,16701196,16701196,19592344
20,20,71,FIDEICOMISO PARA EL DESARROLLO LOGISTICO DEL ESTADO DE OAXACA,7416026,7416026,11829021
20,20,72,FIDEICOMISO DE FOMENTO PARA EL ESTADO DE OAXACA,5530680,5530680,5234499
20,20,73,OFICINA DE CONVENCIONES Y VISITANTES DE OAXACA,4198062,4198062,9101089
20,20,74,OFICINA DE PENSIONES,590412212,590412212,653643097
20,20,75,SERVICIOS DE SALUD DE OAXACA,12027018561,12027018561,14116684654
20,20,76,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL DE COMBATE A LA CORRUPCION,17323113,17323113,16435222
20,20,77,COORDINACION GENERAL DE ATENCION REGIONAL,24795334,24795334,24714316
20,20,78,COORDINACION GENERAL DE RELACIONES INTERNACIONALES,4708799,4708799,6257401
20,20,79,COORDINACION GENERAL DE ENLACE FEDERAL,4576886,4576886,4872463
20,20,80,SISTEMA DE TRANSPORTE COLECTIVO CITYBUS OAXACA,6089247,6089247,5489152
20,20,81,DIRECCION GENERAL DEL HANGAR OFICIAL DEL GOBIERNO DEL ESTADO DE OAXACA,38831747,70580233,66558429
20,20,82,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE OAXACA,14648976,14648976,13043662
20,20,83,ORGANISMO OPERADOR DE LOS RESIDUOS SOLIDOS,1789064,1789064,25339197
20,20,84,TELEBACHILLERATO COMUNITARIO DEL ESTADO DE OAXACA,64632919,64632919,69447230
20,20,85,PROCURADURIA DE PROTECCION AL MEDIO AMBIENTE,0,0,2288188
21,21,1,EJECUTIVO DEL ESTADO,44258813,44258813,31696433
21,21,2,SECRETARIA DE GOBERNACION,453468695,483468695,506065507
21,21,3,SECRETARIA DE PLANEACION Y FINANZAS,20716391565,20212320753,14158164833
21,21,4,SECRETARIA DE ADMINISTRACION,839721656,839721656,1811059709
21,21,5,SECRETARIA DE LA FUNCION PUBLICA,160808955,160808955,157247841
21,21,6,SECRETARIA DE TRABAJO,82339216,82339216,96425716
21,21,7,SECRETARIA DE ECONOMIA,436172807,436172807,400452733
21,21,8,SECRETARIA DE CULTURA,196427004,196427004,246323759
21,21,9,SECRETARIA DE TURISMO,145431849,245431849,176165480
21,21,10,SECRETARIA DE DESARROLLO RURAL,1282547572,1282547572,1370262169
21,21,11,SECRETARIA DE INFRAESTRUCTURA,2894250323,2894250323,3700858161
21,21,12,SECRETARIA DE MOVILIDAD Y TRANSPORTE,126930906,126930906,119576122
21,21,13,SECRETARIA DE EDUCACION,32758059264,32946130076,36486284406
21,21,14,SECRETARIA DE BIENESTAR,11631842987,11631842987,12116654140
21,21,15,SECRETARIA DE SEGURIDAD PUBLICA,3611464494,3661464494,3580760544
21,21,16,SECRETARIA DE MEDIO AMBIENTE DESARROLLO SUSTENTABLE Y ORDENAMIENTO TERRITORIAL,128303311,140303311,184661144
21,21,17,SECRETARIA DE IGUALDAD SUSTANTIVA,98740956,98740956,77097048
21,21,18,CONSEJERIA JURIDICA,75912190,75912190,73134185
21,21,19,SERVICIOS DE SALUD DEL ESTADO DE PUEBLA,11090923781,11190923781,11474662496
21,21,20,AGENCIA DE ENERGIA DEL ESTADO DE PUEBLA,45348508,45348508,60484610
21,21,21,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,7002886969,7002886969,7216012465
21,21,22,CARRETERAS DE CUOTA PUEBLA,510076401,510076401,422430706
21,21,23,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE PUEBLA,24167750,24167750,22420091
21,21,24,CIUDAD MODELO,61073347,61073347,38639139
21,21,25,COMISION EJECUTIVA ESTATAL DE ATENCION A VICTIMAS,33629337,33629337,31318621
21,21,26,COMISION ESTATAL DE AGUA Y SANEAMIENTO DE PUEBLA,330218782,330218782,247698817
21,21,27,FIDEICOMISO PUBLICO DENOMINADO COMISION ESTATAL DE VIVIENDA PUEBLA,4795528,4795528,4829076
21,21,28,COMITE ADMINISTRADOR POBLANO PARA LA CONSTRUCCION DE ESPACIOS EDUCATIVOS,994734065,994734065,957172423
21,21,29,CONSEJO ESTATAL DE COORDINACION DEL SISTEMA NACIONAL DE SEGURIDAD PUBLICA,375647567,375647567,398799240
21,21,30,CONVENCIONES Y PARQUES,0,0,233225781
21,21,31,COORDINACION GENERAL DE COMUNICACION Y AGENDA DIGITAL,130638440,130638440,235552428
21,21,32,FIDEICOMISO PUBLICO BANCO ESTATAL DE TIERRA,16580116,16580116,346723497
21,21,33,FIDEICOMISO PUBLICO PARA LA ADMINISTRACION DE INMUEBLES Y EJECUCION DE OBRAS PUBLICAS EN LA RESERVA TERRITORIAL ATLIXCAYOTL-QUETZALCOATL,4519371,4519371,4411731
21,21,34,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE PUEBLA,133590031,133590031,139977010
21,21,35,INSTITUTO ESTATAL DE EDUCACION PARA ADULTOS,156652905,156652905,187667655
21,21,36,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES AL SERVICIO DE LOS PODERES DEL ESTADO DE PUEBLA,0,0,43500000
21,21,37,INSTITUTO POBLANO DE ASISTENCIA AL MIGRANTE,47888107,47888107,41172961
21,21,38,INSTITUTO POBLANO DE LA JUVENTUD,19590793,19590793,12577607
21,21,39,INSTITUTO POBLANO DE LOS PUEBLOS INDIGENAS,38868155,38868155,30406960
21,21,40,INSTITUTO POBLANO DEL DEPORTE,43329171,43329171,99481539
21,21,41,MUSEOS PUEBLA,85797511,85797511,72247943
21,21,42,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION,21820943,21820943,24956434
21,21,43,SISTEMA ESTATAL DE TELECOMUNICACIONES,75093357,75093357,87225030
21,21,44,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE PUEBLA,1103507807,1118507807,1237713294
21,21,45,COLEGIO DE BACHILLERES DEL ESTADO DE PUEBLA,736295079,736295079,763517084
21,21,46,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE PUEBLA,230621560,230621560,241643439
21,21,47,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE PUEBLA,195977194,195977194,205970760
21,21,48,CONSEJO DE CIENCIA Y TECNOLOGIA DEL ESTADO DE PUEBLA,19053043,19053043,36990991
21,21,49,INSTITUTO DE EDUCACION DIGITAL DEL ESTADO DE PUEBLA,82556908,82556908,95365352
21,21,50,INSTITUTO DE PROFESIONALIZACION DEL MAGISTERIO POBLANO,7832945,7832945,6923971
21,21,51,INSTITUTO TECNOLOGICO SUPERIOR DE ACATLAN DE OSORIO,20411904,20411904,21082304
21,21,52,INSTITUTO TECNOLOGICO SUPERIOR DE ATLIXCO,32282208,32282208,33128409
21,21,53,INSTITUTO TECNOLOGICO SUPERIOR DE CIUDAD SERDAN,26914033,26914033,26960808
21,21,54,INSTITUTO TECNOLOGICO SUPERIOR DE HUAUCHINANGO,33615608,33615608,33004580
21,21,55,INSTITUTO TECNOLOGICO SUPERIOR DE LA SIERRA NEGRA DE AJALPAN,15780737,15780737,15651205
21,21,56,INSTITUTO TECNOLOGICO SUPERIOR DE LA SIERRA NORTE DE PUEBLA,32019781,32019781,32212496
21,21,57,INSTITUTO TECNOLOGICO SUPERIOR DE LIBRES,29845349,29845349,28292704
21,21,58,INSTITUTO TECNOLOGICO SUPERIOR DE SAN MARTIN TEXMELUCAN,30286678,30286678,29884869
21,21,59,INSTITUTO TECNOLOGICO SUPERIOR DE TEPEACA,25833158,25833158,26973111
21,21,60,INSTITUTO TECNOLOGICO SUPERIOR DE TEPEXI DE RODRIGUEZ,16450364,16450364,16849396
21,21,61,INSTITUTO TECNOLOGICO SUPERIOR DE TEZIUTLAN,44857239,44857239,44879579
21,21,62,INSTITUTO TECNOLOGICO SUPERIOR DE TLATLAUQUITEPEC,13312103,13312103,13457859
21,21,63,INSTITUTO TECNOLOGICO SUPERIOR DE VENUSTIANO CARRANZA,15584143,15584143,15663129
21,21,64,INSTITUTO TECNOLOGICO SUPERIOR DE ZACAPOAXTLA,37925164,37925164,36693240
21,21,65,UNIVERSIDAD DE LA SALUD,61529529,61529529,50926674
21,21,66,UNIVERSIDAD INTERCULTURAL DEL ESTADO DE PUEBLA,47360708,47360708,44879981
21,21,67,UNIVERSIDAD INTERSERRANA DEL ESTADO DE PUEBLA AHUACATLAN,35179747,35179747,35594934
21,21,68,UNIVERSIDAD INTERSERRANA DEL ESTADO DE PUEBLA CHILCHOTLA,35173528,35173528,35673206
21,21,69,UNIVERSIDAD POLITECNICA DE AMOZOC,32512147,32512147,37831850
21,21,70,UNIVERSIDAD POLITECNICA DE PUEBLA,68832852,68832852,74133930
21,21,71,UNIVERSIDAD POLITECNICA METROPOLITANA DE PUEBLA,25267993,25267993,29777660
21,21,72,UNIVERSIDAD TECNOLOGICA BILINGUE INTERNACIONAL Y SUSTENTABLE DE PUEBLA,14751982,14751982,15583818
21,21,73,UNIVERSIDAD TECNOLOGICA DE HUEJOTZINGO,109662858,109662858,114075371
21,21,74,UNIVERSIDAD TECNOLOGICA DE IZUCAR DE MATAMOROS,69845174,69845174,73272523
21,21,75,UNIVERSIDAD TECNOLOGICA DE ORIENTAL,21619438,21619438,23691104
21,21,76,UNIVERSIDAD TECNOLOGICA DE PUEBLA,279839959,279839959,281102892
21,21,77,UNIVERSIDAD TECNOLOGICA DE TECAMACHALCO,98742016,98742016,103325509
21,21,78,UNIVERSIDAD TECNOLOGICA DE TEHUACAN,73848399,73848399,83127798
21,21,79,UNIVERSIDAD TECNOLOGICA DE XICOTEPEC DE JUAREZ,88569675,88569675,90807823
21,21,80,INSTITUTO DE LA DISCAPACIDAD DEL ESTADO DE PUEBLA,15012196,15012196,14479378
21,21,81,FIDEICOMISO PUBLICO FONDO PARA EL FORTALECIMIENTO DE LA MICROEMPRESA,0,0,2817534
22,22,1,JEFATURA DE GABINETE,60155566,60155566,43235429
22,22,2,SECRETARIA PARTICULAR,112198933,112198933,195170753
22,22,3,UNIDAD DE COMUNICACION SOCIAL Y ATENCION CIUDADANA,279651423,279651423,319824747
22,22,4,SECRETARIA DE GOBIERNO,396837118,396837118,285823355
22,22,5,SECRETARIA DE SEGURIDAD CIUDADANA,1034719850,1034719850,811543823
22,22,6,SECRETARIA DE FINANZAS,696436608,696436608,791584747
22,22,7,SECRETARIA DE LA CONTRALORIA,155180493,155180493,136722918
22,22,8,SECRETARIA DE DESARROLLO SUSTENTABLE,160490502,160490502,146899428
22,22,9,SECRETARIA DE DESARROLLO AGROPECUARIO,177053045,177053045,155120052
22,22,10,SECRETARIA DE DESARROLLO URBANO Y OBRAS PUBLICAS,226806165,226806165,214548341
22,22,11,SECRETARIA DE EDUCACION,239337484,239337484,195939105
22,22,12,SECRETARIA DE LA JUVENTUD,43274692,43274692,37092304
22,22,13,SECRETARIA DE DESARROLLO SOCIAL,95326168,95326168,72150984
22,22,14,SECRETARIA DEL TRABAJO,185619505,185619505,128077047
22,22,15,SECRETARIA DE TURISMO,137865339,137865339,136388531
22,22,16,SECRETARIA DE SALUD,15772183,15772183,10204553
22,22,17,OFICIALIA MAYOR,979366476,979366476,1040845960
22,22,18,SECRETARIA DE PLANEACION Y PARTICIPACION CIUDADANA,21500682,21500682,15773893
22,22,19,SECRETARIA DE CULTURA,208229533,208229533,185425401
22,22,20,COORDINACION ESTATAL DE DESARROLLO MUNICIPAL,6292954,6292954,5188250
22,22,21,INSTITUTO DE ESTUDIOS CONSTITUCIONALES DEL ESTADO DE QUERETARO,11205263,11205263,8044002
22,22,22,CONSEJO ESTATAL DE POBLACION DEL ESTADO DE QUERETARO,7565653,7565653,7085971
22,22,23,COORDINACION ESTATAL DE PROTECCION CIVIL,34200587,34200587,35012978
22,22,24,DIRECCION ESTATAL DE ARCHIVOS,20143445,20143445,18261197
22,22,25,SECRETARIA EJECUTIVA DEL SISTEMA DE PROTECCION DE NIÑOS NIÑAS Y ADOLESCENTES DEL ESTADO DE QUERETARO,3357083,3357083,2559171
22,22,26,INSTITUTO DE LA DEFENSORIA PENAL PUBLICA DEL ESTADO DE QUERETARO,80008614,80008614,68194184
22,22,27,AUTORIDAD DE EJECUCION DE MEDIDAS DEL SISTEMA INTEGRAL DE JUSTICIA PENAL PARA ADOLESCENTES DEL ESTADO DE QUERETARO,45265133,45265133,44364067
22,22,28,AUTORIDAD DE SUPERVISION DE MEDIDAS CAUTELARES SUSPENSION CONDICIONAL DEL PROCESO LIBERTAD CONDICIONADA Y MEDIDAS DE SEGURIDAD EN LIBERTAD DEL ESTADO DE QUERETARO,41476442,41476442,38449772
22,22,29,COMISION LOCAL DE BUSQUEDA DE PERSONAS DEL ESTADO DE QUERETARO,6104787,6104787,3855904
22,22,30,CENTRO DE JUSTICIA PARA LAS MUJERES DEL ESTADO DE QUERETARO,3318409,3318409,2550984
22,22,31,UNIDAD ESTATAL DEL SISTEMA DE EVALUACION DEL DESEMPEÑO,6444138,6444138,6387475
22,22,32,UNIDAD DE TRANSPARENCIA DEL PODER EJECUTIVO DEL ESTADO DE QUERETARO,5693311,5693311,5088722
22,22,33,JUNTA DE ASISTENCIA PRIVADA,4456807,4456807,3423527
22,22,34,ESCUELA NORMAL DEL ESTADO DE QUERETARO ANDRES BALVANERA,179142328,179142328,162613771
22,22,35,ESCUELA NORMAL SUPERIOR DE QUERETARO,5604816,5604816,5604816
22,22,36,UNIVERSIDAD PEDAGOGICA NACIONAL,8673726,8673726,8673726
22,22,37,CENTRO EDUCATIVO Y CULTURAL DEL ESTADO DE QUERETARO MANUEL GOMEZ MORIN,46655601,46655601,36150755
22,22,38,CONSEJO ESTATAL CONTRA LAS ADICCIONES,12827323,12827323,11012722
22,22,39,COMISION ESTATAL DE ARBITRAJE MEDICO,6684574,6684574,5890237
22,22,40,CASA DEL JUBILADO Y PENSIONADO DEL ESTADO DE QUERETARO,3751701,3751701,3044282
22,22,41,COMISION DE MEJORA REGULATORIA DEL ESTADO DE QUERETARO,11364961,11364961,7566422
22,22,42,CENTRO ESTATAL DE PARTICIPACION CIUDADANA DE QUERETARO,14705532,14705532,12717499
22,22,43,COMISION ESTATAL DE AGUAS,0,0,47375606
22,22,44,PROCURADURIA ESTATAL DE PROTECCION AL MEDIO AMBIENTE Y DESARROLLO URBANO,12202441,12202441,12202441
22,22,45,PATRONATO DE LAS FIESTAS DEL ESTADO DE QUERETARO,14068459,14068459,14068459
22,22,46,COMISION PARA EL FOMENTO ECONOMICO DE LAS EMPRESAS DEL SECTOR INDUSTRIAL COMERCIAL Y DE SERVICIOS DEL ESTADO DE QUERETARO,1174355,1174355,1174355
22,22,47,SISTEMA ESTATAL DE COMUNICACION CULTURAL Y EDUCATIVA,47663765,47663765,47663765
22,22,48,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE QUERETARO,313966805,313966805,317436928
22,22,49,AGENCIA DE MOVILIDAD DEL ESTADO DE QUERETARO,62878140,62878140,72878140
22,22,50,CENTRO DE CAPACITACION FORMACION E INVESTIGACION PARA LA SEGURIDAD DEL ESTADO DE QUERETARO,0,0,0
22,22,51,CENTRO DE INFORMACION Y ANALISIS PARA LA SEGURIDAD DE QUERETARO,157886216,157886216,157886216
22,22,52,CENTRO DE EVALUACION Y CONTROL DE CONFIANZA DEL ESTADO DE QUERETARO,36584179,36584179,36584179
22,22,53,COMISION ESTATAL DEL SISTEMA PENITENCIARIO DE QUERETARO,932729054,932729054,932729054
22,22,54,CENTRO DE PREVENCION SOCIAL DEL DELITO Y LA VIOLENCIA EN EL ESTADO DE QUERETARO,5541306,5541306,1059454
22,22,55,AEROPUERTO INTERCONTINENTAL DE QUERETARO SA DE CV,0,0,0
22,22,56,FIDEICOMISO PROMOTOR DEL EMPLEO,3743678,3743678,3743678
22,22,57,AGENCIA DE ENERGIA DEL ESTADO DE QUERETARO,47942664,47942664,47942664
22,22,58,INSTITUTO QUERETANO DEL EMPRENDIMIENTO Y LA INNOVACION,0,0,0
22,22,59,INSTITUTO QUERETANO DE LAS MUJERES,28095736,28095736,46507118
22,22,60,CASA QUERETANA DE LAS ARTESANIAS,8326338,8326338,8326338
22,22,61,INSTITUTO DE LA VIVIENDA DEL ESTADO DE QUERETARO,18985389,18985389,18985389
22,22,62,COMISION ESTATAL DE INFRAESTRUCTURA DE QUERETARO,326543900,326543900,328863900
22,22,63,UNIVERSIDAD TECNOLOGICA DE SAN JUAN DEL RIO QUERETARO,146005301,146005301,147700227
22,22,64,CONSEJO DE CIENCIA Y TECNOLOGIA DEL ESTADO DE QUERETARO,25111531,25111531,25111531
22,22,65,INSTITUTO DE ARTES Y OFICIOS DE QUERETARO,9619180,9619180,9619180
22,22,66,UNIDAD DE SERVICIOS PARA LA EDUCACION BASICA EN EL ESTADO DE QUERETARO,8396843540,8396843540,8817695069
22,22,67,UNIVERSIDAD AUTONOMA DE QUERETARO,2478988922,2478988922,2536203323
22,22,68,COLEGIO DE BACHILLERES DEL ESTADO DE QUERETARO,1050207567,1050207567,1030657878
22,22,69,UNIVERSIDAD TECNOLOGICA DE QUERETARO,324126335,324126335,346297154
22,22,70,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE QUERETARO,135899063,135899063,139046265
22,22,71,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE QUERETARO,237878225,237878225,262442300
22,22,72,INSTITUTO DE INFRAESTRUCTURA FISICA EDUCATIVA DEL ESTADO DE QUERETARO,28627979,28627979,120199501
22,22,73,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE QUERETARO,106305443,106305443,108125724
22,22,74,UNIVERSIDAD POLITECNICA DE QUERETARO,71821938,71821938,75541459
22,22,75,UNIVERSIDAD AERONAUTICA EN QUERETARO,160368742,160368742,159255204
22,22,76,UNIVERSIDAD POLITECNICA DE SANTA ROSA JAUREGUI,42005960,42005960,44333437
22,22,77,UNIVERSIDAD TECNOLOGICA DE CORREGIDORA,30386170,30386170,32582258
22,22,78,INSTITUTO DEL DEPORTE Y LA RECREACION DEL ESTADO DE QUERETARO,277738848,277738848,278378848
22,22,79,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE QUERETARO,65262129,65262129,65262129
22,22,80,SERVICIOS DE SALUD DEL ESTADO DE QUERETARO,5329126624,5329126624,5877772345
22,22,81,CENTRO ESTATAL DE TRASPLANTES DE QUERETARO,4051128,4051128,4051128
22,22,82,FIDEICOMISO PROMOTOR DE PROYECTOS ECONOMICOS Y DE BIENESTAR SOCIAL,0,0,0
22,22,83,FIDEICOMISO PROMOTOR DE TURISMO EN EL ESTADO DE QUERETARO,22819239,22819239,36786668
22,22,84,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION,8045205,8045205,8045205
23,23,1,DESPACHO DE LA GOBERNADORA,168118826,61936530,55780936
23,23,2,SECRETARIA DE DESARROLLO AGROPECUARIO RURAL Y PESCA,183622933,303994755,303994755
23,23,3,SECRETARIA DE FINANZAS Y PLANEACION,630959726,866272492,866272492
23,23,4,SECRETARIA DE OBRAS PUBLICAS,95958486,95958486,84499000
23,23,5,SECRETARIA DE DESARROLLO TERRITORIAL URBANO SUSTENTABLE,84783841,94632285,94632285
23,23,6,SECRETARIA DE DESARROLLO SOCIAL,203142421,203142421,157468520
23,23,7,SECRETARIA DE DESARROLLO ECONOMICO,46945886,331863267,331863267
23,23,8,SECRETARIA DE EDUCACION,403018405,502096200,377843488
23,23,9,SECRETARIA DE LA CONTRALORIA DEL ESTADO,180372663,180372663,173366527
23,23,10,SECRETARIA DE GOBIERNO,139314433,193757155,193757155
23,23,11,SECRETARIA DE ECOLOGIA Y MEDIO AMBIENTE,85726924,131191961,128289072
23,23,12,SECRETARIA DE SALUD,70119855,68155412,30296296
23,23,13,SECRETARIA DE SEGURIDAD PUBLICA,2250135330,2320917390,2257426809
23,23,14,SECRETARIA DEL TRABAJO Y PREVISION SOCIAL,100637416,79531428,61341344
23,23,15,SECRETARIA DE TURISMO,53264368,91206444,91206444
23,23,16,CONSEJERIA JURIDICA DEL PODER EJECUTIVO,18057326,15723663,15723663
23,23,17,SERVICIO DE ADMINISTRACION TRIBUTARIA DE QUINTANA ROO,363482015,363482015,293227360
23,23,18,PROCURADURIA FISCAL DEL ESTADO DE QUINTANA ROO,7230045,7230045,7230045
23,23,19,CENTRO DE EVALUACION DEL DESEMPEÑO DEL ESTADO DE QUINTANA ROO,9216938,9216938,7592999
23,23,20,COMISION DE BUSQUEDA DE PERSONAS DEL ESTADO DE QUINTANA ROO,6217001,6217001,NSS
23,23,21,INSTITUTO QUINTANARROENSE DE INNOVACION Y TECNOLOGIA,16051553,16051553,11515995
23,23,22,COORDINACION GENERAL DE COMUNICACION DEL GOBIERNO DEL ESTADO DE QUINTANA ROO,132924700,133834438,133834438
23,23,23,REPRESENTACION DEL GOBIERNO DEL ESTADO EN LA CIUDAD DE MEXICO,12282652,12282652,9475351
23,23,24,COMISION ESTATAL DE MEJORA REGULATORIA,10062374,10062374,3545412
23,23,25,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL DE PROTECCION DE LOS DERECHOS DE NIÑAS NIÑOS Y ADOLESCENTES,5928025,13786957,13786957
23,23,26,PROCURADURIA DE PROTECCION AL AMBIENTE DEL ESTADO DE QUINTANA ROO,30947229,59609500,59609500
23,23,27,INSTITUTO DE BIODIVERSIDAD Y AREAS NATURALES PROTEGIDAS DEL ESTADO DE QUINTANA ROO,13155774,13155774,8332299
23,23,28,COORDINACION ESTATAL DE PROTECCION CIVIL,62795171,62795171,62795171
23,23,29,JUNTA DE ASISTENCIA SOCIAL PRIVADA DE QUINTANA ROO,4376415,4376415,4376415
23,23,30,ADMINISTRACION DEL PATRIMONIO DE LA BENEFICENCIA PUBLICA DEL ESTADO DE QUINTANA ROO,10538792,10538792,9465991
23,23,31,CENTRO ESTATAL DE EVALUACION Y CONTROL DE CONFIANZA,49232317,48557391,39488691
23,23,32,ARCHIVO GENERAL DEL ESTADO,9601284,9601284,9601284
23,23,33,INSTITUTO GEOGRAFICO Y CATASTRAL DEL ESTADO DE QUINTANA ROO,10947468,10947468,10947468
23,23,34,REGISTRO PUBLICO DE LA PROPIEDAD Y DEL COMERCIO DEL ESTADO DE QUINTANA ROO,36639306,40790044,40790044
23,23,35,SERVICIO ESTATAL DEL EMPLEO Y CAPACITACION PARA EL TRABAJO,21105988,21105988,17628262
23,23,36,INSTITUTO DE CULTURA Y LAS ARTES DE QUINTANA ROO,66418924,143190660,143190660
23,23,37,SISTEMA QUINTANARROENSE DE COMUNICACION SOCIAL,96452241,116584787,100989234
23,23,38,FUNDACION DE PARQUES Y MUSEOS DE COZUMEL QUINTANA ROO,68850959,80910418,71938837
23,23,39,INSTITUTO PARA EL DESARROLLO DEL PUEBLO MAYA Y LAS COMUNIDADES INDIGENAS DEL ESTADO DE QUINTANA ROO,26439929,26439929,24249460
23,23,40,COMISION EJECUTIVA DE ATENCION A VICTIMAS DEL ESTADO DE QUINTANA ROO,33414561,33414561,27759660
23,23,41,CONSEJO QUINTANARROENSE DE CIENCIA Y TECNOLOGIA,35870064,46427685,46427685
23,23,42,INSTITUTO DE MOVILIDAD DEL ESTADO DE QUINTANA ROO,65470531,65470531,60554605
23,23,43,COMISION PARA LA JUVENTUD Y EL DEPORTE DE QUINTANA ROO,262422150,262422150,251359711
23,23,44,INSTITUTO QUINTANARROENSE DE LA JUVENTUD,26839612,26839612,26767814
23,23,45,AGENCIA DE PROYECTOS ESTRATEGICOS DEL ESTADO DE QUINTANA ROO,621097408,621097408,246251005
23,23,46,INSTITUTO PARA EL DESARROLLO Y FINANCIAMIENTO DEL ESTADO DE QUINTANA ROO,11080933,9109035,9052402
23,23,47,CONSEJO DE PROMOCION INDUSTRIAL COMERCIO EXTERIOR Y TECNOLOGIA DE QUINTANA ROO,0,0,0
23,23,48,SERVICIOS EDUCATIVOS DE QUINTANA ROO,6947458056,7260505199,7260505199
23,23,49,INSTITUTO DE INFRAESTRUCTURA FISICA EDUCATIVA DEL ESTADO DE QUINTANA ROO,657908239,657908239,594119278
23,23,50,INSTITUTO ESTATAL PARA LA EDUCACION DE JOVENES Y ADULTOS,82420265,82420265,81289388
23,23,51,CENTRO DE ESTUDIOS DE BACHILLERATO TECNICO EVA SAMANO DE LOPEZ MATEOS,52399754,52399754,52399754
23,23,52,COLEGIO DE BACHILLERES DEL ESTADO DE QUINTANA ROO,787310914,855447293,818944596
23,23,53,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DE QUINTANA ROO,336747411,369492708,369492708
23,23,54,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE QUINTANA ROO,323236196,323236196,323236196
23,23,55,INSTITUTO TECNOLOGICO SUPERIOR DE FELIPE CARRILLO PUERTO,79885046,83205005,80032360
23,23,56,UNIVERSIDAD DEL CARIBE,157057524,164831226,164831226
23,23,57,UNIVERSIDAD POLITECNICA DE BACALAR,18596101,22317200,22317200
23,23,58,UNIVERSIDAD AUTONOMA DEL ESTADO DE QUINTANA ROO,496212102,536304790,514848723
23,23,59,UNIVERSIDAD TECNOLOGICA DE CHETUMAL,30571154,30571154,25884395
23,23,60,UNIVERSIDAD POLITECNICA DE QUINTANA ROO,27256972,29531312,28987003
23,23,61,UNIVERSIDAD INTERCULTURAL MAYA DE QUINTANA ROO,35875388,44349944,44349944
23,23,62,UNIVERSIDAD TECNOLOGICA DE CANCUN,133528343,141653015,131345692
23,23,63,UNIVERSIDAD TECNOLOGICA DE LA RIVIERA MAYA,55062772,61562987,58071066
23,23,64,UNIVERSIDAD TECNOLOGICA DE TULUM,5000000,5000000,2296803
23,23,65,SECRETARIA EJECUTIVA DEL SISTEMA ANTICORRUPCION DEL ESTADO DE QUINTANA ROO,20046919,20046919,19840007
23,23,66,INSTITUTO QUINTANARROENSE DE LA MUJER,46363126,46363126,40514354
23,23,67,CENTRO DE CONCILIACION LABORAL,101900110,101900110,41507846
23,23,68,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE QUINTANA ROO,682218059,682218059,668726173
23,23,69,SERVICIOS ESTATALES DE SALUD,4338560050,7026855320,5592404844
23,23,70,SECRETARIADO EJECUTIVO DEL SISTEMA ESTATAL DE SEGURIDAD PUBLICA,47000000,45385735,45385735
23,23,71,COMISION DE AGUA POTABLE Y ALCANTARILLADO,851371294,1404963000,1103033337
23,23,72,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE QUINTANA ROO,111752794,111752794,111679600
