entidad_a,enticve1,numeral,nombre1,rnspni1,nombre2,elepro1,elepro2,elepro3,elepro4,elepro5,elepro6,elepro7,elepro8,elepro9,elepro10,elepro11,elepro12,elepro13
3,03,19,INSTITUTO SUDCALIFORNIANO DE LA INFRAESTRUCTURA FISICA EDUCATIVA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,03,20,INSTITUTO ESTATAL DE EDUCACION PARA LOS ADULTOS,1,COMISIONES ESTATALES Y SUBCOMISIONES MIXTAS DE CAPACITACION ADIESTRAMIENTO PRODUCTIVIDAD Y PROFESIONALIZACION EN LOS ESTADOS PARTE INSTITUCIONAL Y SINDICAL,,,,,,,,1,,1,,,
3,03,21,CONSEJO SUDCALIFORNIANO DE CIENCIA Y TECNOLOGIA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,03,22,BENEMERITA ESCUELA NORMAL URBANA PROFESOR DOMINGO CARBALLO FELIX,1,REGLAMENTO DEL SERVICIO PROFESIONAL DE CARRERA DE BAJA CALIFORNIA SUR,,,1,1,1,1,1,1,1,1,1,,
3,03,23,UNIVERSIDAD TECNOLOGICA DE LA PAZ,1,REGLAMENTO DE INGRESO PROMOCION Y PERMANENCIA DEL PERSONAL ACADEMICO Y EL SISTEMA DE GESTION DE CALIDAD,,1,,1,,,,1,1,1,,,
3,03,24,INSTITUTO DE SERVICIOS DE SALUD,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,03,25,COMISION ESTATAL PARA LA PROTECCION CONTRA RIESGOS SANITARIOS,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,03,26,INSTITUTO DE SALUD PARA EL BIENESTAR,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,03,27,JUNTA ESTATAL DE CAMINOS,9,NO IDENTIFICADO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
3,03,28,COMISION ESTATAL DEL AGUA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,03,29,INSTITUTO DE VIVIENDA DE BAJA CALIFORNIA SUR,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,03,30,INSTITUTO SUDCALIFORNIANO DE LA JUVENTUD,9,NO IDENTIFICADO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
3,03,31,INSTITUTO SUDCALIFORNIANO DEL DEPORTE,9,NO IDENTIFICADO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
3,03,32,INSTITUTO SUDCALIFORNIANO DE CULTURA,9,NO IDENTIFICADO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
3,03,33,INSTITUTO SUDCALIFORNIANO DE LAS MUJERES,9,NO IDENTIFICADO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
3,03,34,INSTITUTO SUDCALIFORNIANO PARA LA INCLUSION DE PERSONAS CON DISCAPACIDAD,9,NO IDENTIFICADO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
3,03,35,INSTITUTO ESTATAL DE RADIO Y TELEVISION,9,NO IDENTIFICADO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
3,03,36,INSTITUTO DE CAPACITACION PARA LOS TRABAJADORES DEL ESTADO DE BAJA CALIFORNIA SUR,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,03,37,PATRONATO DEL ESTUDIANTE SUDCALIFORNIANO,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,03,38,SISTEMA ESTATAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA,1,MANUAL DE PROCEDIMIENTO DE LA DIRECCION GENERAL DE PROFESIONALIZACION,,,,,,,,,1,,,,
3,03,39,ADMINISTRACION PORTUARIA INTEGRAL DE BAJA CALIFORNIA SUR SA DE CV,1,LEY FEDERAL DEL TRABAJO Y REGLAMENTO INTERIOR DE TRABAJO,,,,,1,,,,1,,,,1
4,04,1,OFICINA DE LA GOBERNADORA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,2,SECRETARIA DE GOBIERNO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,3,SECRETARIA DE ADMINISTRACION Y FINANZAS,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,4,SECRETARIA DE MODERNIZACION ADMINISTRATIVA E INNOVACION GUBERNAMENTAL,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,5,SECRETARIA DE EDUCACION,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,6,SECRETARIA DE SALUD,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,7,SECRETARIA DE DESARROLLO TERRITORIAL URBANO Y OBRAS PUBLICAS,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,8,SECRETARIA DE DESARROLLO ECONOMICO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,9,SECRETARIA DE DESARROLLO AGROPECUARIO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,10,SECRETARIA DE BIENESTAR,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,11,SECRETARIA DE INCLUSION,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,12,SECRETARIA DE MEDIO AMBIENTE BIODIVERSIDAD Y CAMBIO CLIMATICO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,13,SECRETARIA DE TURISMO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,14,SECRETARIA DE PROTECCION Y SEGURIDAD CIUDADANA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,15,SECRETARIA DE PROTECCION CIVIL,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,16,CONSEJERIA JURIDICA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,17,SECRETARIA DE LA CONTRALORIA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,18,FISCALIA GENERAL DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,19,ARCHIVO GENERAL DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,20,COMISION LOCAL DE BUSQUEDA DE PERSONAS DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,21,CONSEJO ESTATAL DE POBLACION DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,22,INSTITUTO ESTATAL DEL TRANSPORTE DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,23,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL DE PROTECCION INTEGRAL DE LOS DERECHOS DE NIÑAS NIÑOS Y ADOLESCENTES,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,24,CONSEJO ESTATAL DE SEGURIDAD PUBLICA EN EL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,25,SERVICIO DE ADMINISTRACION FISCAL DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,26,COMISION DE MEJORA REGULATORIA DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,27,COMISION DE CONCILIACION Y ARBITRAJE MEDICO DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,28,INSTITUTO CAMPECHANO DEL EMPRENDEDOR,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,29,PROMOTORA DE PRODUCTOS Y SERVICIOS DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,30,INSTITUTO PARA EL DESARROLLO DE LA MICRO PEQUEÑA Y MEDIANA EMPRESA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,31,JUNTA ESTATAL DE ASISTENCIA PRIVADA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,32,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,33,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,34,COLEGIO DE BACHILLERES DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,35,UNIVERSIDAD TECNOLOGICA DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,36,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,37,INSTITUTO ESTATAL DE LA EDUCACION PARA LOS ADULTOS DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,38,INSTITUTO TECNOLOGICO SUPERIOR DE CALKINI EN EL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,39,INSTITUTO TECNOLOGICO SUPERIOR DE ESCARCEGA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,40,INSTITUTO TECNOLOGICO SUPERIOR DE CHAMPOTON,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,41,UNIVERSIDAD TECNOLOGICA DE CANDELARIA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,42,INSTITUTO TECNOLOGICO SUPERIOR DE HOPELCHEN,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,43,UNIVERSIDAD TECNOLOGICA DE CALAKMUL,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,44,UNIVERSIDAD AUTONOMA DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,45,UNIVERSIDAD AUTONOMA DEL CARMEN,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,46,INSTITUTO CAMPECHANO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,47,FUNDACION PABLO GARCIA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,48,CONSEJO ESTATAL DE INVESTIGACION CIENTIFICA Y DESARROLLO TECNOLOGICO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,49,INSTITUTO DE LA INFRAESTRUCTURA FISICA EDUCATIVA DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,50,PROMOTORA DE EVENTOS ARTISTICOS CULTURALES Y DE CONVENCIONES DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,51,INSTITUTO ESTATAL PARA EL FOMENTO DE LAS ACTIVIDADES ARTESANALES EN CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,52,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE CAMPECHE,1,CONOCER,,,,,,1,,,,,,,
4,04,53,INSTITUTO DEL DEPORTE DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,54,INSTITUTO DE LA MUJER DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,55,INSTITUTO DE LA JUVENTUD DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,56,HOSPITAL DR MANUEL CAMPOS,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,57,HOSPITAL PSIQUIATRICO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,58,INSTITUTO DE SERVICIOS DESCENTRALIZADOS DE SALUD PUBLICA DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,59,SISTEMA DE ATENCION A NIÑOS NIÑAS Y ADOLESCENTES FARMACODEPENDIENTES DEL ESTADO DE CAMPECHE VIDA NUEVA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,60,COMISION DE AGUA POTABLE Y ALCANTARILLADO DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,61,PROMOTORA PARA LA CONSERVACION Y DESARROLLO SUSTENTABLE DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,62,COMISION ESTATAL DE DESARROLLO DE SUELO Y VIVIENDA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,63,INSTITUTO DE DESARROLLO Y FORMACION SOCIAL,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,64,SISTEMA DE TELEVISION Y RADIO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,65,INSTITUTO DE INFORMACION ESTADISTICA GEOGRAFICA Y CATASTRAL DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,66,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,67,INSTITUTO DE ACCESO A LA JUSTICIA DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,68,CENTRO DE CONCILIACION LABORAL EN EL ESTADO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,69,AGENCIA DE ENERGIA DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,70,SECRETARIA EJECUTIVA DEL SISTEMA ANTICORRUPCION,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,71,INSTITUTO DE PESCA Y ACUACULTURA DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,72,INSTITUTO DE CULTURA Y ARTES DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,73,AUTORIDAD DEL PATRIMONIO CULTURAL DEL ESTADO DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,74,UNIVERSIDAD INTERCULTURAL DE CAMPECHE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,04,75,FIDEICOMISO FONDO CAMPECHE,9,NO IDENTIFICADO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
4,04,76,FIDEICOMISO DE INVERSION DEL IMPUESTO DEL 2 SOBRE NOMINA,9,NO IDENTIFICADO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
4,04,77,FIDEICOMISO FONDO DE FOMENTO AGROPECUARIO DEL ESTADO DE CAMPECHE,9,NO IDENTIFICADO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
5,05,1,OFICINAS DEL EJECUTIVO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,2,SECRETARIA DE GOBIERNO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,3,COORDINACION DE COMUNICACION E IMAGEN INSTITUCIONAL,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,4,SECRETARIA DE FINANZAS,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,5,ADMINISTRACION FISCAL GENERAL,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,6,SECRETARIA DE ECONOMIA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,7,SECRETARIA DE EDUCACION,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,8,SECRETARIA DE INCLUSION Y DESARROLLO SOCIAL,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,9,SECRETARIA DE SEGURIDAD PUBLICA,1,LEY SISTEMA NACIONAL DE SEGURIDAD PUBLICA Y LEY ORGANICA DE SEGURIDAD PUBLICA,,1,1,,1,1,1,1,1,1,1,1,
5,05,10,SECRETARIA DE SALUD,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,11,SECRETARIA DE INFRAESTRUCTURA DESARROLLO URBANO Y MOVILIDAD,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,12,SECRETARIA DE DESARROLLO RURAL,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,13,SECRETARIA DE FISCALIZACION Y RENDICION DE CUENTAS,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,14,SECRETARIA DE MEDIO AMBIENTE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,15,SECRETARIA DE CULTURA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,16,SECRETARIA DEL TRABAJO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,17,SECRETARIA DE VIVIENDA Y ORDENAMIENTO TERRITORIAL,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,18,SECRETARIA DE TURISMO Y DESARROLLO DE PUEBLOS MAGICOS,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,19,SECRETARIA DE INVERSION PUBLICA PRODUCTIVA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,20,INSTITUTO COAHUILENSE DE LAS MUJERES,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,21,PROCURADURIA PARA NIÑOS NIÑAS Y LA FAMILIA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,22,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA Y PROTECCION DE DERECHOS DEL ESTADO DE COAHUILA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,23,CENTRO DE JUSTICIA Y EMPODERAMIENTO PARA LAS MUJERES DEL ESTADO DE COAHUILA DE ZARAGOZA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,24,COMISION EJECUTIVA ESTATAL DE ATENCION A VICTIMAS,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,25,COAHUILA RADIO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,26,INSTITUTO DE PENSIONES PARA LOS TRABAJADORES AL SERVICIO DEL ESTADO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,27,INSTITUTO REGISTRAL Y CATASTRAL DEL ESTADO DE COAHUILA DE ZARAGOZA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,28,INSTITUTO COAHUILENSE DE ADULTOS MAYORES,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,29,PROMOTORA PARA EL DESARROLLO RURAL DE COAHUILA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,30,COMISION ESTATAL PARA LA REGULARIZACION DE LA TENENCIA DE LA TIERRA URBANA Y RUSTICA DE COAHUILA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,31,COMISION ESTATAL DE LA VIVIENDA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,32,SERVICIOS ESTATALES AEROPORTUARIOS,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,33,SERVICIOS DE SALUD COAHUILA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,34,INSTITUTO DE SERVICIOS DE SALUD REHABILITACION Y EDUCACION ESPECIAL E INTEGRAL,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,35,COMISION ESTATAL DE AGUAS Y SANEAMIENTO DE COAHUILA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,36,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE COAHUILA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,37,CONSEJO ESTATAL DE CIENCIA Y TECNOLOGIA DEL ESTADO DE COAHUILA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,38,INSTITUTO ESTATAL DEL DEPORTE DE COAHUILA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,39,INSTITUTO ESTATAL DE EDUCACION PARA LOS ADULTOS,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,40,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE COAHUILA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,41,COLEGIO DE BACHILLERES DE COAHUILA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,42,COLEGIO DE EDUCACION PROFESIONAL TECNOLOGICA DEL ESTADO DE COAHUILA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,43,INSTITUTO COAHUILENSE DE INFRAESTRUCTURA FISICA EDUCATIVA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,44,INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE REGION CARBONIFERA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,45,INSTITUTO TECNOLOGICO SUPERIOR DE CIUDAD ACUÑA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,46,INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE MONCLOVA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,47,INSTITUTO TECNOLOGICO SUPERIOR DE MELCHOR MUZQUIZ,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,48,INSTITUTO TECNOLOGICO SUPERIOR DE SAN PEDRO COAHUILA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,49,UNIVERSIDAD TECNOLOGICA DE COAHUILA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,50,UNIVERSIDAD TECNOLOGICA DEL NORTE DE COAHUILA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,51,UNIVERSIDAD TECNOLOGICA DE LA REGION DEL CENTRO DE COAHUILA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,52,UNIVERSIDAD TECNOLOGICA DE TORREON,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,05,53,UNIVERSIDAD TECNOLOGICA DE SALTILLO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
